task-id|run-number|rawfile-number
88 4462 3
88 4462 4
88 4462 5
88 4462 6
88 4462 7
88 4462 8
88 4462 9
89 4464 0
89 4464 1
89 4464 2
89 4464 3
89 4464 4
89 4464 5
89 4464 6
89 4464 7
89 4464 8
89 4465 0
89 4465 1
89 4465 2
89 4465 3
89 4465 4
89 4465 5
89 4465 6
89 4465 7
89 4465 8
90 4467 0
90 4467 1
90 4467 2
90 4467 3
90 4467 4
90 4467 5
90 4467 6
90 4467 7
90 4467 8
90 4468 0
90 4468 1
90 4468 2
90 4468 3
90 4468 4
90 4468 5
90 4468 6
90 4468 7
90 4468 8
91 4470 0
91 4471 0
91 4472 0
91 4473 0
91 4474 0
92 4476 0
92 4477 0
92 4478 0
92 4479 0
92 4480 0
92 4481 0
93 4483 0
93 4484 0
93 4485 0
93 4486 0
93 4487 0
93 4488 0
93 4489 0
93 4490 0
93 4492 0
93 4493 0
93 4494 0
94 4496 0
94 4497 0
95 4499 0
96 4501 0
96 4502 0
97 4504 0
97 4505 0
98 4507 0
98 4508 0
99 4510 0
99 4511 0
100 4513 0
100 4514 0
101 4516 0
101 4517 0
102 4519 0
102 4520 0
102 4521 0
103 4523 0
103 4524 0
104 4526 0
104 4527 0
105 4529 0
105 4530 0
106 4532 0
106 4533 0
107 4535 0
107 4536 0
107 4537 0
107 4538 0
107 4539 0
107 4540 0
107 4541 0
107 4542 0
107 4543 0
107 4544 0
107 4545 0
107 4546 0
107 4547 0
108 4549 0
108 4550 0
109 4552 0
109 4553 0
109 4554 0
110 4556 0
110 4557 0
111 4559 0
111 4560 0
112 4562 0
112 4563 0
113 4565 0
113 4566 0
114 4568 0
114 4569 0
115 4571 0
115 4572 0
116 4574 0
116 4575 0
116 4576 0
116 4577 0
117 4579 0
117 4580 0
118 4582 0
118 4583 0
119 4585 0
119 4586 0
119 4587 0
119 4589 0
119 4590 0
119 4591 0
119 4592 0
119 4593 0
119 4594 0
119 4595 0
119 4596 0
119 4597 0
119 4598 0
119 4599 0
119 4600 0
119 4601 0
120 4603 0
120 4604 0
120 4605 0
120 4606 0
