run_number,timestamp,run_type,target_type,comment,deadtime_fraction,total_events,run_time_seconds,beam_energy_MeV,beam_current_uA,momentum_RHRS_MeV,momentum_LHRS_MeV
4231,2019-02-22T22:49:02,Production,Tungsten 2.8%,Tungsten 2.8%; RHRSTwoArm Config.; 40uA,0.05209,3385256,1863.48,2220.76,0.056004,1000.00,1000.00
4230,2019-02-22T22:16:29,Production,Tungsten 2.8%,Tungsten 2.8%; RHRSTwoArm Config.; 40uA,0.04118,3595662,2476.32,2220.76,0.0558877,1000.00,1000.00
4229,2019-02-22T21:34:11,Production,Tungsten 2.8%,Tungsten 2.8%; RHRSTwoArm Config.; 40uA,0.06327,3403851,1614.54,2220.76,0.0557457,1000.00,1000.00
4228,2019-02-22T21:05:36,Production,Tungsten 2.8%,Tungsten 2.8%; RHRSTwoArm Config.; 40uA,0.05399,3032516,1600.08,2221.38,44.5626,1000.00,1000.00
4227,2019-02-22T20:37:38,Production,Tungsten 2.8%,Tungsten 2.8%; RHRSTwoArm Config.; 40uA,0.06948,3044129,1274.28,2221.38,45.4926,1000.00,1000.00
4226,2019-02-22T20:13:42,Production,Tungsten 2.8%,Tungsten 2.8%; RHRSTwoArm Config.; 40uA,0.04754,3694557,2230.86,2221.38,45.5755,1000.00,1000.00
4225,2019-02-22T19:35:41,Production,Tungsten 2.8%,Tungsten 2.8%; RHRSTwoArm Config.; 40uA,0.03601,2761075,2373.60,2220.76,0.0557953,1000.00,1000.00
4225,2019-02-22T19:34:43,Production,Tungsten 2.8%,Tungsten 2.8%; RHRSTwoArm Config.;,0.03601,2761075,2279.46,2220.76,0.0557645,1000.00,1000.00
4224,2019-02-22T18:51:38,Cosmics,Tungsten 2.8%,"APEX cosmics, RHRSTwoArm configuration",0.01605,1051762,1896.96,2220.76,0.0559071,1000.00,1000.00
4223,2019-02-22T18:17:50,Cosmics,HOME,"T8 = 10 clock run test,APEX",0.03211,545345,70.62,2220.76,0.0557117,1000.00,1000.00
4222,2019-02-22T18:14:36,Cosmics,HOME,"T8 = 10 clock run test, RHRSTwoArm",0.02816,527003,67.92,2220.76,0.055603,1000.00,1000.00
4221,2019-02-22T18:11:55,Cosmics,HOME,"T8 = 1000 clock run test, RHRSTwoArm",0.00316,17129,165.18,2220.76,0.0558218,1000.00,1000.00
4220,2019-02-22T17:33:08,Production,Tungsten 2.8%,Tungsten,0.06756,3115938,1459.08,2220.76,0.0564341,1000.00,1000.00
4219,2019-02-22T17:06:59,Production,Tungsten 2.8%,Tungsten,0.04432,3363326,2148.96,2221.36,45.4292,1000.00,1000.00
4218,2019-02-22T16:30:20,Production,Tungsten 2.8%,Tungsten,0.02420,3155313,3704.40,2221.42,0.0559082,1000.00,1000.00
4217,2019-02-22T15:26:54,Production,Tungsten 2.8%,Tungsten,0.04217,3343174,2295.42,2221.37,34.0197,1000.00,1000.00
4216,2019-02-22T14:47:13,Production,Tungsten 2.8%,Tungsten,0.05565,3352671,1749.42,2221.34,45.7339,1000.00,1000.00
4215,2019-02-22T14:15:36,Production,Tungsten 2.8%,Tungsten,0.05563,3625343,1860.12,2221.39,45.8934,1000.00,1000.00
4214,2019-02-22T13:43:35,Production,Tungsten 2.8%,Tungsten,0.06295,3096891,1436.70,2220.76,0.0560311,1000.00,1000.00
4213,2019-02-22T13:18:35,Production,Tungsten 2.8%,Tungsten,0.05677,3204410,1627.50,2221.36,45.9407,1000.00,1000.00
4212,2019-02-22T12:50:36,Production,Tungsten 2.8%,Tungsten,0.06207,3402530,1588.26,2221.36,45.1381,1000.00,1000.00
4211,2019-02-22T12:23:17,Production,Tungsten 2.8%,Tungsten,0.07042,3283981,1366.56,2221.41,25.9906,1000.00,1000.00
4210,2019-02-22T11:59:22,Production,Tungsten 2.8%,Tungsten,0.06193,3686505,1720.14,2221.37,45.2178,1000.00,1000.00
4209,2019-02-22T11:29:55,Production,Tungsten 2.8%,Tungsten,0.04345,3408991,2291.10,2221.39,45.8321,1000.00,1000.00
4208,2019-02-22T10:50:11,Production,Tungsten 2.8%,Tungsten,0.07166,4376263,1771.14,2221.63,45.1695,1000.00,1000.00
4207,2019-02-22T10:19:38,Production,Tungsten 2.8%,Tungsten,0.05794,5451647,2749.32,2221.6,44.8861,1000.00,1000.00
4206,2019-02-22T09:32:45,Production,Tungsten 2.8%,Tungsten,0.05881,5446890,2689.98,2221.37,41.0431,1000.00,1000.00
4205,2019-02-22T08:46:52,Production,Tungsten 2.8%,Tungsten,0.04902,4982573,2927.22,2221.39,41.4581,1000.00,1000.00
4204,2019-02-22T07:56:08,Production,Tungsten 2.8%,Tungsten,0.05452,3033398,1744.98,2221.35,41.166,1000.00,1000.00
4203,2019-02-22T07:26:05,Production,Tungsten 2.8%,Tungsten,0.05561,3248314,1712.10,2221.4,40.2008,1000.00,1000.00
4202,2019-02-22T06:56:28,Production,Tungsten 2.8%,Tungsten,0.05839,3021181,1495.32,2221.39,40.6388,1000.00,1000.00
4201,2019-02-22T06:29:39,Production,Tungsten 2.8%,Tungsten,0.03938,3126404,2259.12,2221.37,40.7917,1000.00,1000.00
4200,2019-02-22T05:50:17,Production,Tungsten 2.8%,Tungsten,0.05106,3047163,1711.02,2220.76,43.9547,1000.00,1000.00
4199,2019-02-22T05:21:03,Production,Tungsten 2.8%,Tungsten,0.04326,1848789,1248.36,2221.39,33.4225,1000.00,1000.00
4197,2019-02-22T04:57:49,Production,Tungsten 2.8%,Tungsten,0.02598,432036,569.10,2221.42,33.7539,1000.00,1000.00
4196,2019-02-22T04:46:55,Production,Tungsten 2.8%,Tungsten,0.05059,339941,217.68,2220.76,0.0560072,1000.00,1000.00
4195,2019-02-22T04:41:48,Production,Tungsten 2.8%,Tungsten,0.02305,193893,198.54,2221.36,33.8023,1000.00,1000.00
4194,2019-02-22T04:37:00,Production,Tungsten 2.8%,Tungsten,0.00030,13150,1765.02,2220.76,0.0558624,1000.00,1000.00
4193,2019-02-22T04:05:32,Production,Tungsten 2.8%,Tungsten,0.00221,24383,348.24,2221.4,5.11252,1000.00,1000.00
4192,2019-02-22T03:58:12,Production,Tungsten 2.8%,Tungsten,0.00000,3678,69.66,2221.39,5.35842,1000.00,1000.00
4191,2019-02-22T03:55:17,Production,Tungsten 2.8%,Tungsten,0.03532,1156014,994.92,2221.36,5.2636,1000.00,1000.00
4190,2019-02-22T03:37:11,Production,Tungsten 2.8%,Tungsten,0.04873,575352,368.22,2221.34,33.3854,1000.00,1000.00
4189,2019-02-22T03:29:03,Production,Tungsten 2.8%,Tungsten,0.04696,236361,152.10,2221.34,33.641,1000.00,1000.00
4188,2019-02-22T03:23:45,Production,Tungsten 2.8%,Tungsten,0.03363,861885,761.04,2221.37,33.8,1000.00,1000.00
4187,2019-02-22T03:09:27,Production,Tungsten 2.8%,Tungsten,0.04901,188100,131.40,2220.76,0.0560447,1000.00,1000.00
4186,2019-02-22T03:05:10,Production,Tungsten 2.8%,Tungsten,0.04894,185356,139.26,2220.76,0.0559638,1000.00,1000.00
4185,2019-02-22T03:01:36,Production,Tungsten 2.8%,Tungsten,0.02482,415931,469.50,2221.36,34.1933,1000.00,1000.00
4184,2019-02-22T02:51:00,Cosmics,Tungsten 2.8%,Tungsten,1.00000,291931,72.60,2221.5,3.34259,1000.00,1000.00
4183,2019-02-22T02:43:56,Production,Tungsten 2.8%,Tungsten,0.00032,3955,635.82,2220.76,0.0561223,1000.00,1000.00
4182,2019-02-22T02:29:12,Production,Tungsten 2.8%,Tungsten,0.00000,0,281.64,2220.76,0.0557606,1000.00,1000.00
4181,2019-02-22T01:48:09,Optics,Bogdan Wire,BW,0.04261,875402,593.58,2221.54,5.32824,1000.00,1000.00
4180,2019-02-22T01:34:33,Optics,Bogdan Wire,BW,0.01950,267458,383.64,2221.52,5.33082,1000.00,1000.00
4179,2019-02-22T01:12:56,Optics,Bogdan Wire,BW,0.08735,974738,370.38,2220.76,0.055827,1000.00,1000.00
4178,2019-02-22T00:58:53,Optics,Bogdan Wire,BW,0.00649,263416,1027.62,2221.5,5.32251,1000.00,1000.00
4177,2019-02-21T23:42:26,SciFi,Bogdan Wire,"V1, SciFi timing test taken with both SciFi in raw mode, T2 = 1",0.03476,520360,380.40,2220.76,0.0557547,0.00,1000.00
4176,2019-02-21T23:20:28,SciFi,Bogdan Wire,"V1, SciFi timing test taken with both SciFi in raw mode, T2 = 1",0.02973,127305,123.96,2221.43,0.574148,0.00,1000.00
4172,2019-02-21T21:20:17,Cosmics,HOME,", ps7=0, ps8=0, ps=1,ps2=10, ps3=100,ps4=1 ,ps5=1, ps6=1, config=RHRSTwoArm",0.00786,1297783,8488.08,2220.76,0.056007,0.00,1000.00
4171,2019-02-21T07:24:47,Cosmics,HOME,", ps7=0, ps8=0, ps=1,ps2=10, ps3=100,ps4=1 ,ps5=1, ps6=1",0.00515,699836,1.02,2220.76,0.0558166,0.00,0.00
4170,2019-02-20T23:15:30,Cosmics,HOME,", ps7=0, ps8=0, ps=1,ps2=10, ps3=100,ps4=1 ,ps5=1, ps6=1",0.00149,367601,13640.04,2220.76,0.0558052,0.00,0.00
4169,2019-02-20T18:45:23,Cosmics,HOME,", ps7=0, ps8=0, ps=1,ps2=10, ps3=100,ps4=1 ,ps5=1, ps6=1",0.00091,9708,370.50,2221.35,0.131199,0.00,0.00
4168,2019-02-20T18:10:38,Cosmics,HOME,", ps7=0, ps8=0, ps=1,ps2=1, ps3=1,ps4=1 ,ps5=1, ps6=1",0.01515,2888456,5532.18,2220.76,0.0558921,0.00,0.00
4166,2019-02-20T16:32:56,Cosmics,HOME,", ps7=0, ps8=0, ps=1,ps2=1, ps3=1,ps4=1 ,ps5=1, ps6=1",1.00000,615625,1176.24,2220.76,0.0558828,0.00,0.00
4165,2019-02-20T16:08:47,Cosmics,HOME,", ps7=0, ps8=0, ps=1,ps2=1, ps3=1,ps4=1 ,ps5=1, ps6=1",1.00000,12268,23.04,2220.76,0.0557749,0.00,0.00
4163,2019-02-20T14:01:45,Commission,HOME,"BCM Calibration, ps8=100",1.00000,695546,671.40,2220.76,0.0557078,0.00,0.00
4162,2019-02-20T05:03:18,Commission,HOME,"BCM Calibration, ps8=100",0.03041,5399756,5212.32,2220.76,0.0556271,0.00,0.00
4161,2019-02-20T00:03:35,Commission,HOME,"Test, ps8=100",0.03038,192491,185.82,2220.76,0.0553897,0.00,0.00
4160,2019-02-19T23:58:12,Cosmics,Bogdan Wire,Run,0.01386,1642664,18462.60,2220.76,0.0554867,0.00,0.00
4159,2019-02-19T10:56:32,Cosmics,Bogdan Wire,Run,0.00273,12507,141.00,2220.76,0.0556622,0.00,0.00
4158,2019-02-19T10:46:35,Cosmics,Bogdan Wire,Run,0.00273,95594,1080.30,2220.76,0.0557575,0.00,0.00
4157,2019-02-19T09:36:23,Cosmics,Bogdan Wire,Run,0.02554,4408702,7985.70,2220.76,0.055729,0.00,0.00
4156,2019-02-18T19:40:48,Cosmics,Bogdan Wire,Run,1.00000,153945,38.04,2220.76,0.0558767,0.00,0.00
4155,2019-02-18T19:38:32,Cosmics,Bogdan Wire,Run,0.06480,391149,189.48,2220.76,0.0558748,0.00,0.00
4154,2019-02-18T19:35:08,Cosmics,Bogdan Wire,Run,1.00000,63371,31.80,2220.76,0.055847,0.00,0.00
4152,2019-02-18T18:35:31,Cosmics,Bogdan Wire,"RHRSTwoArm config T1 and T4 only, test of adjusting SciFi related parameters",0.00000,1552,158.64,2220.76,0.0559409,0.00,0.00
4151,2019-02-18T18:18:23,Cosmics,Bogdan Wire,"RHRSTwoArm config T1 and T4 only, test of adjusting SciFi related parameters",0.00000,1187,120.60,2220.76,0.0559741,0.00,0.00
4150,2019-02-18T17:58:59,Cosmics,Bogdan Wire,"RHRSTwoArm config T1 and T4 only, test of adjusting SciFi related parameters",0.00037,2846,288.90,2220.76,0.0558866,0.00,0.00
4149,2019-02-18T17:29:53,Cosmics,Bogdan Wire,"RHRSTwoArm config T1 and T4 only, test of adjusting SciFi related parameters",0.00037,5246,538.80,2220.76,0.0559837,0.00,0.00
4148,2019-02-18T17:10:11,Cosmics,Bogdan Wire,RHRSTwoArm config T1 and T4 only,0.00039,25768,2612.94,2220.76,0.0558319,0.00,0.00
4147,2019-02-18T16:24:12,Cosmics,Bogdan Wire,RHRSTwoArm config,0.00073,89734,4359.42,2220.76,0.0560019,0.00,0.00
4146,2019-02-18T15:10:30,Cosmics,Bogdan Wire,SciFi config,0.03690,4913,247.92,2220.76,0.0559539,0.00,0.00
4145,2019-02-18T15:00:26,Cosmics,Bogdan Wire,SciFi config,0.03569,4103,207.84,2220.76,0.0559503,0.00,0.00
4144,2019-02-18T14:52:51,Cosmics,Bogdan Wire,RHRSTwoArm config,0.00072,30935,1525.32,2220.76,0.0559947,0.00,0.00
4143,2019-02-18T14:24:25,Cosmics,Bogdan Wire,RHRSTwoArm config,1.00000,4059,49.86,2220.76,0.0559498,0.00,0.00
4142,2019-02-18T13:48:30,Cosmics,Bogdan Wire,Test SciFi config,0.02964,64714,910.38,2220.76,0.0559624,0.00,0.00
4141,2019-02-18T12:05:30,Cosmics,Bogdan Wire,Cosmics,0.00000,5354,65.88,2220.76,0.0560612,0.00,0.00
4140,2019-02-18T11:58:56,Cosmics,Bogdan Wire,Cosmics,1.00000,3004,37.20,2220.76,0.0559492,0.00,0.00
4139,2019-02-18T11:53:32,Cosmics,Bogdan Wire,Cosmics,0.00256,25170,306.06,2220.76,0.0559856,0.00,0.00
4138,2019-02-18T11:21:57,Cosmics,Bogdan Wire,Cosmics,0.00260,22499,269.46,2220.76,0.0560612,0.00,0.00
4137,2019-02-18T11:10:39,Cosmics,Bogdan Wire,Cosmics,0.03101,30049,418.32,2220.76,0.0559404,0.00,0.00
4136,2019-02-18T11:01:09,Cosmics,Bogdan Wire,Cosmics,0.03486,3499,184.92,2220.76,0.0559788,0.00,0.00
4135,2019-02-18T10:52:15,Cosmics,Bogdan Wire,Cosmics,0.00068,15734,816.78,2220.76,0.0560267,0.00,0.00
4134,2019-02-18T10:34:53,Cosmics,Bogdan Wire,Cosmics,0.00070,17142,876.96,2220.76,0.0559392,0.00,0.00
4133,2019-02-18T10:15:01,Cosmics,Bogdan Wire,Cosmics,0.00545,384044,19634.16,2220.76,0.0559033,0.00,0.00
4132,2019-02-18T04:47:20,Cosmics,Bogdan Wire,Cosmics,0.00272,9741,106.56,2220.76,0.0560402,0.00,0.00
4131,2019-02-18T04:44:36,Cosmics,Bogdan Wire,Cosmics,0.00039,8317,830.16,2220.76,0.0561552,0.00,0.00
4130,2019-02-18T04:28:01,Cosmics,Bogdan Wire,Cosmics,0.00038,13464,1375.20,2220.76,0.0560939,0.00,0.00
4129,2019-02-18T04:04:11,Cosmics,Bogdan Wire,Cosmics,0.00000,2488,369.72,2220.76,0.0560657,0.00,0.00
4129,2019-02-18T04:01:58,Cosmics,Bogdan Wire,Cosmics,0.00000,2488,251.64,2220.76,0.0559481,0.00,0.00
4128,2019-02-17T22:30:22,Cosmics,Bogdan Wire,Cosmics,1.00000,93,8.88,2220.76,0.0561346,1000.00,1000.00
4125,2019-02-17T22:06:08,Cosmics,Bogdan Wire,Cosmics,0.00038,17298,1779.00,2220.76,0.0562886,1000.00,1000.00
4124,2019-02-17T21:34:33,Cosmics,Bogdan Wire,Cosmics,0.00038,26827,2750.10,2220.76,0.0561314,1000.00,1000.00
4123,2019-02-17T20:47:32,Cosmics,Bogdan Wire,Cosmics,0.00038,11794,1209.84,2220.76,0.0561448,0.00,1000.00
4122,2019-02-17T20:25:33,Cosmics,Bogdan Wire,Cosmics,0.00038,12159,1228.68,2220.76,0.0560943,0.00,1000.00
4121,2019-02-17T20:04:18,SciFi,Bogdan Wire,Cosmics,0.00024,28776,4957.26,2220.76,0.0561469,0.00,1000.00
4120,2019-02-17T17:18:10,SciFi,Bogdan Wire,"SciFi timing test, V1 wire target",0.07401,20031,160.80,2220.76,0.056234,1000.00,1000.00
4119,2019-02-17T16:48:44,SciFi,Bogdan Wire,"SciFi timing test, V1 wire target",0.03893,46306,121.62,2221.27,0.691719,1000.00,1000.00
4118,2019-02-17T16:16:41,Cosmics,Tungsten 2.8%,SciFi config test,0.01077,19520,73.56,2220.76,0.0561509,1000.00,1000.00
4117,2019-02-17T16:09:02,Cosmics,Tungsten 2.8%,SciFi config test,1.00000,17,8.88,2220.76,0.0561847,1000.00,1000.00
4115,2019-02-17T15:18:01,Cosmics,Tungsten 2.8%,"RHRS trigger test, twoArmNoBUFF config, PS5=1",0.00000,1923,430.86,2220.76,0.0563271,1000.00,1000.00
4114,2019-02-17T15:09:49,Cosmics,Tungsten 2.8%,"RHRS trigger test, twoArmNoBUFF config, PS4=1",0.00000,961,216.96,2220.76,0.0562168,1000.00,1000.00
4113,2019-02-17T15:04:31,Cosmics,Tungsten 2.8%,"RHRS trigger test, APEX config, PS4=1",0.00000,1975,397.14,2220.76,0.0563472,1000.00,1000.00
4112,2019-02-17T14:56:51,Cosmics,Tungsten 2.8%,"RHRS trigger test, APEX config, PS3=1",1.00000,24321,52.26,2220.76,0.0562695,1000.00,1000.00
4111,2019-02-17T14:52:10,Cosmics,Tungsten 2.8%,LHRS only,0.05986,58312,847.86,2220.76,0.0562605,1000.00,1000.00
4110,2019-02-17T14:22:42,Cosmics,Tungsten 2.8%,LHRS only,0.00000,0,182.58,2220.76,0.0562004,1000.00,1000.00
4109,2019-02-17T14:01:19,Cosmics,Tungsten 2.8%,LHRS only,1.00000,2094,13.20,2220.76,0.0561967,1000.00,1000.00
4108,2019-02-17T13:58:36,Cosmics,Tungsten 2.8%,RHRS,1.00000,14855,27.66,2220.76,0.0562446,1000.00,1000.00
4107,2019-02-17T13:57:11,Cosmics,Tungsten 2.8%,RHRS,1.00000,0,59.52,2220.76,0.0560825,1000.00,1000.00
4106,2019-02-17T13:51:28,Cosmics,Tungsten 2.8%,TwoArmNoBuf,1.00000,2952,18.48,2220.76,0.0561543,1000.00,1000.00
4105,2019-02-17T13:49:04,Cosmics,Tungsten 2.8%,APEX config test,1.00000,2518,5.88,2220.76,0.0561573,1000.00,1000.00
4104,2019-02-17T13:44:13,Cosmics,Tungsten 2.8%,APEX config test,1.00000,6968,16.02,2221.36,0.198335,1000.00,1000.00
4103,2019-02-17T13:29:48,Cosmics,Tungsten 2.8%,SciFi config test,1.00000,10532,43.38,2220.76,0.0560496,1000.00,1000.00
4100,2019-02-17T13:23:34,Cosmics,Tungsten 2.8%,cosmics ROC1 pedestal subtraction off,0.00018,3583,816.96,2220.76,0.0560807,0.00,1000.00
4099,2019-02-17T13:07:20,Cosmics,Tungsten 2.8%,cosmics ROC1 pedestal subtraction off,0.00018,3575,804.78,2220.76,0.0560874,0.00,1000.00
4098,2019-02-17T12:52:50,Cosmics,Tungsten 2.8%,cosmics ROC1 pedestal subtraction off,0.00000,2045,431.04,2220.76,0.0557496,0.00,1000.00
4097,2019-02-17T12:44:33,Cosmics,Tungsten 2.8%,cosmics ROC1 pedestal subtraction off,1.00000,13428,33.00,2220.76,0.0562663,0.00,1000.00
4096,2019-02-17T12:42:32,Cosmics,Tungsten 2.8%,cosmics ROC1 pedestal subtraction off,0.00000,0,122.88,2220.76,0.0561296,0.00,1000.00
4095,2019-02-17T12:39:29,Cosmics,Tungsten 2.8%,cosmics ROC1 pedestal subtraction off,0.00019,10716,2448.66,2220.76,0.0561389,0.00,1000.00
4094,2019-02-17T11:57:29,Cosmics,Tungsten 2.8%,cosmics ROC1 pedestal subtraction off,0.00021,22211,4594.08,2220.76,0.055928,0.00,0.00
4093,2019-02-17T10:28:38,Cosmics,Tungsten 2.8%,cosmics ROC1 pedestal subtraction off,0.00021,8275,1677.18,2220.76,0.0560072,0.00,0.00
4092,2019-02-17T09:57:56,Cosmics,Tungsten 2.8%,cosmics ROC1 pedestal subtraction off,0.00021,2791,576.72,2220.76,0.0557766,0.00,0.00
4091,2019-02-17T09:47:29,Cosmics,Tungsten 2.8%,cosmics ROC1 pedestal subtraction off,0.00110,90330,2767.50,2220.76,0.0557835,0.00,0.00
4089,2019-02-17T08:56:45,Cosmics,Tungsten 2.8%,cosmics ROC1 pedestal subtraction off,0.00110,30087,930.66,2220.76,0.055972,0.00,0.00
4087,2019-02-17T07:52:18,Cosmics,Tungsten 2.8%,"cosmics running,pS1=30000,ps2=3,ps3=15000,ps4=3,ps5=1500,ps6=1,ps7",0.00102,207493,7080.54,2220.76,0.0560685,0.00,0.00
4086,2019-02-17T05:53:01,Cosmics,Tungsten 2.8%,"cosmics running,pS1=0,ps2=1,ps3=0.ps4=1,ps5=0,ps6=1,ps7",0.00271,208928,2381.58,2220.76,0.0558221,0.00,1000.00
4085,2019-02-17T05:11:37,Cosmics,Tungsten 2.8%,"cosmics running,pS1=30000,ps2=30000,ps3=15000.ps4=15000,ps5=1500,ps6=1,ps7",1.00000,1442,3.12,2220.76,0.0560032,0.00,1000.00
4084,2019-02-17T04:56:04,Cosmics,Tungsten 2.8%,"cosmics running,pS1=30000,ps2=30000,ps3=15000.ps4=15000,ps5=1500,ps6=1,ps7",0.00000,33,895.02,2220.76,0.0557651,0.00,1000.00
4083,2019-02-17T04:39:46,Production,Tungsten 2.8%,"production running,pS1=30000,ps2=30000,ps3=15000.ps4=15000,ps5=1500,ps6=1,ps7",0.01794,1336760,2263.74,2220.76,0.0560706,0.00,0.00
4082,2019-02-17T03:34:07,Production,Tungsten 2.8%,"production running,pS1=30000,ps2=30000,ps3=15000.ps4=15000,ps5=1500,ps6=1,ps7",0.02308,3006719,3696.60,2220.76,0.056314,1000.00,1000.00
4081,2019-02-17T02:31:50,Production,Tungsten 2.8%,"production running,pS1=30000,ps2=30000,ps3=15000.ps4=15000,ps5=1500,ps6=1,ps7",0.02703,3020604,3226.14,2221.42,34.2179,1000.00,1000.00
4080,2019-02-17T01:36:48,Production,Tungsten 2.8%,"production running,pS1=30000,ps2=30000,ps3=15000.ps4=15000,ps5=1500,ps6=1,ps7",0.02569,3048966,3404.22,2220.76,0.0562957,1000.00,1000.00
4079,2019-02-17T00:39:09,Production,Tungsten 2.8%,"production running,pS1=30000,ps2=30000,ps3=15000.ps4=15000,ps5=1500,ps6=1,ps7",0.03195,3049016,2749.20,2221.26,33.4695,1000.00,1000.00
4078,2019-02-16T23:52:29,Production,Tungsten 2.8%,"production running,pS1=30000,ps2=30000,ps3=15000.ps4=15000,ps5=1500,ps6=1,ps7",0.04038,3002037,2149.38,2221.27,34.1459,1000.00,1000.00
4077,2019-02-16T23:15:22,Production,Tungsten 2.8%,"production running,pS1=30000,ps2=30000,ps3=15000.ps4=15000,ps5=1500,ps6=1,ps7",0.03047,3085307,2903.88,2221.28,33.5855,1000.00,1000.00
4076,2019-02-16T22:25:58,Production,Tungsten 2.8%,"production running,pS1=30000,ps2=30000,ps3=15000.ps4=15000,ps5=1500,ps6=1,ps7",0.03666,3068064,2406.36,2221.3,33.7684,1000.00,1000.00
4075,2019-02-16T21:44:10,Production,Tungsten 2.8%,"production running,pS1=30000,ps2=30000,ps3=15000.ps4=15000,ps5=1500,ps6=1,ps7",0.02252,1734505,2200.38,2221.25,34.6273,1000.00,1000.00
4074,2019-02-16T21:05:59,Production,Tungsten 2.8%,"production running,pS1=30000,ps2=30000,ps3=15000.ps4=15000,ps5=1500,ps6=1,ps7",0.03876,3974969,2953.98,2221.25,10.8693,1000.00,1000.00
4073,2019-02-16T20:15:52,Production,Tungsten 2.8%,"production running,pS1=30000,ps2=30000,ps3=15000.ps4=15000,ps5=1500,ps6=1,ps7",0.03700,3203922,2494.68,2221.3,34.0384,1000.00,1000.00
4072,2019-02-16T18:40:20,Other,HOME,Bpm ped iocsee10 forced gain,1.00000,54776,52.86,2220.76,0.0561316,1000.00,1000.00
4071,2019-02-16T18:36:12,Other,HOME,Harp scan Repeat pos i,0.02995,142708,137.76,2220.76,0.0558404,1000.00,1000.00
4070,2019-02-16T18:27:45,Other,HOME,Harp scan pos 5,0.02997,333879,322.26,2221.38,5.45477,1000.00,1000.00
4069,2019-02-16T18:17:45,Other,HOME,Harp scan pos 4,0.02997,317148,1341.24,2220.76,0.0558402,1000.00,1000.00
4069,2019-02-16T17:57:05,Other,HOME,Harp scan pos 4,0.02997,317148,306.12,2221.44,5.38042,1000.00,1000.00
4068,2019-02-16T17:51:01,Other,HOME,Harp scan pos 4,0.02999,515084,497.22,2221.32,5.34454,1000.00,1000.00
4067,2019-02-16T17:35:51,Other,HOME,Harp scan pos 3,0.03002,223164,215.40,2220.76,0.0561159,1000.00,1000.00
4066,2019-02-16T17:24:29,Other,HOME,Harp scan pos 2,0.02994,266597,257.34,2222.47,5.39523,1000.00,1000.00
4065,2019-02-16T17:16:23,Other,HOME,Harp scan pos 1,0.02999,181813,175.50,2221.37,5.16942,1000.00,1000.00
4064,2019-02-16T17:01:07,SciFi,Tungsten 2.8%,Harp scan pos 1,1.00000,172256,166.26,2220.76,0.0563899,1000.00,1000.00
4063,2019-02-16T16:56:29,SciFi,Tungsten 2.8%,"Production, Tungsten target, raster size",0.00000,154,103.38,2221.28,1.18576,1000.00,1000.00
4061,2019-02-16T16:48:41,SciFi,Tungsten 2.8%,"Production, Tungsten target, raster size",0.02451,3032096,3518.58,2221.38,34.155,1000.00,1000.00
4062,2019-02-16T16:47:38,SciFi,Tungsten 2.8%,"Production, Tungsten target, raster size",0.03823,230971,165.84,2221.4,33.7951,1000.00,1000.00
4060,2019-02-16T14:42:31,SciFi,Tungsten 2.8%,"SciFi cosmics run, test of config",0.01687,101536,311.28,2220.76,0.0561659,1000.00,1000.00
4059,2019-02-16T14:33:19,Production,Tungsten 2.8%,raster size,0.04371,79712,129.36,2220.76,0.0558165,1000.00,1000.00
4058,2019-02-16T14:29:44,Production,Tungsten 2.8%,raster size,0.03918,1922507,1485.48,2220.76,0.0559414,1000.00,1000.00
4057,2019-02-16T14:02:29,Production,Tungsten 2.8%,raster size,0.03340,1008495,846.90,2221.11,34.4566,1000.00,1000.00
4056,2019-02-16T13:47:16,Production,Tungsten 2.8%,raster size,0.04001,1020407,756.36,2220.91,33.6841,1000.00,1000.00
4055,2019-02-16T13:33:37,Production,Tungsten 2.8%,raster size,0.03757,1005724,765.66,2221.27,34.217,1000.00,1000.00
4054,2019-02-16T13:19:52,Production,Tungsten 2.8%,raster size,0.05177,1013396,567.36,2221.19,34.0343,1000.00,1000.00
4053,2019-02-16T13:09:04,Production,Tungsten 2.8%,raster size,0.01662,1016661,1646.46,2221.29,33.9762,1000.00,1000.00
4052,2019-02-16T12:40:53,Production,Tungsten 2.8%,raster size,0.02753,1011376,1090.02,2221.42,33.8807,1000.00,1000.00
4051,2019-02-16T12:20:58,Production,Tungsten 2.8%,raster size,0.00751,103524,320.88,2221.44,16.9739,1000.00,1000.00
4050,2019-02-16T10:32:15,Production,Tungsten 2.8%,harp scan number 1,1.00000,1677,1.62,2221.37,1.47655,1000.00,1000.00
4049,2019-02-16T10:01:51,Production,Tungsten 2.8%,harp scan number 1,1.00000,45520,43.92,2220.76,0.0562681,1000.00,1000.00
4042,2019-02-16T03:52:26,Production,Tungsten 2.8%,"SciFi test, cosmics",0.01732,1097904,1785.48,2221.06,33.4148,1000.00,1000.00
4041,2019-02-16T03:17:25,Production,Tungsten 2.8%,"SciFi test, cosmics",0.03384,150243,309.48,2220.76,0.0561584,1000.00,1000.00
4040,2019-02-16T03:10:56,Production,Tungsten 2.8%,"SciFi test, cosmics",0.02392,1004335,1189.80,2221.32,33.5351,1000.00,1000.00
4039,2019-02-16T02:49:44,Production,Tungsten 2.8%,"SciFi test, cosmics",0.01615,1015433,1756.80,2221.4,33.7231,1000.00,1000.00
4038,2019-02-16T01:16:15,Cosmics,Tungsten 2.8%,"SciFi test, cosmics",0.00907,50952,189.48,2220.76,0.0558345,1000.00,1000.00
